epoch,type,loss,accuracy,precision,recall,f1,wer
0,train,12.619577942263101,0.23230500507314317,0.21802690437102484,0.23230500507314317,0.22445075228525269,0.32582041438147924
0,val,12.509636470951985,0.23221128548877856,0.21848519615116466,0.23221128548877856,0.22464461138995045,0.32883727908404614
1,train,2.875166732907871,0.40632115473178393,0.4328155753088595,0.40632115473178393,0.4009609810182866,0.4449227153375727
1,val,2.8655835823299958,0.40997689368808765,0.43583490376186607,0.40997689368808765,0.4041163405091422,0.43967208863749146
2,train,2.291756209735901,0.47907993548943445,0.4942514047969267,0.47907993548943445,0.4506286427494722,0.6520255635263205
2,val,2.285589961047025,0.48587455102834526,0.49849291020141473,0.48587455102834526,0.4575948281632807,0.6530691308789458
3,train,2.038977106220288,0.5257583569254367,0.5516259533761854,0.5257583569254367,0.5042449221536934,109.36624198096821
3,val,2.0512243441699707,0.5280993342636865,0.5518642873072617,0.5280993342636865,0.507968841884874,105.88387797157812
4,train,1.8345179624027677,0.5603639819678659,0.5855116186308779,0.5603639819678659,0.5453512195588673,109.37471089822418
4,val,1.838127985750277,0.5594000937978998,0.5790048625752847,0.5594000937978998,0.5430228242162024,105.89393563668405
5,train,1.7136691679125247,0.5745733697596633,0.5921241859941028,0.5745733697596633,0.5620111763778172,109.37635582336993
5,val,1.7290102369392042,0.5712964128022695,0.5871812049360704,0.5712964128022695,0.5572692629093635,105.89577558326499
6,train,1.6127767354585891,0.5918110478930402,0.61145765445813,0.5918110478930402,0.5834528886838573,109.36836498113783
6,val,1.6400414528613239,0.58764098281897,0.6065673917221214,0.58764098281897,0.5790068508213644,105.89063561000867
7,train,1.5474896444406678,0.6080340973933401,0.6277575038137151,0.6080340973933401,0.5992140274572046,109.36140021146373
7,val,1.6087369004782943,0.6006068266569056,0.6212459097266533,0.6006068266569056,0.5917930428614863,105.88398461225091
8,train,1.4898684161104825,0.6188188842020671,0.6326617511204473,0.6188188842020671,0.6113173231348403,109.3472676387868
8,val,1.537590193687026,0.6085953764498638,0.6203548483054667,0.6085953764498638,0.600709509119526,105.87055183201747
9,train,1.4297052688068814,0.6295642234237937,0.6396706204507238,0.6295642234237937,0.6221895905908844,109.35115812648606
9,val,1.4984564739711506,0.6164409416394042,0.6245681379537867,0.6164409416394042,0.6088397399979795,105.87634289308848
10,train,1.3738008586872794,0.6408921025930825,0.6494032686174999,0.6408921025930825,0.6346387402685747,109.34155416928633
10,val,1.4374595427328778,0.627635206240992,0.6342041659688289,0.627635206240992,0.6207026127642242,105.86916364889082
11,train,1.3352355500158288,0.647676170171386,0.6574465084692644,0.647676170171386,0.6445053763077169,109.33366903793335
11,val,1.4180525086589695,0.631724565898744,0.6407471497553974,0.631724565898744,0.6286221654659725,105.86283526113749
12,train,1.280430429223655,0.6612617356571325,0.6638975108590144,0.6612617356571325,0.6562392441093882,109.32678450380158
12,val,1.3668076028836142,0.6445216879046465,0.6459908299881141,0.6445216879046465,0.6393439189928007,105.85622113056681
13,train,1.2665586798855264,0.6661954361893998,0.6725528278568897,0.6661954361893998,0.6634227423619452,109.3308391973625
13,val,1.3614864907006627,0.6471282972249548,0.6520404750064099,0.6471282972249548,0.6437100325188817,105.86201006295136
14,train,1.2282913958776784,0.6746564849080872,0.6758446101232624,0.6746564849080872,0.6702189809983462,109.32290647031677
14,val,1.327436494458582,0.6530421404223193,0.6528994510324286,0.6530421404223193,0.6479847124251658,105.8563906044872
15,train,1.19416011205234,0.6814882565450886,0.6795197765718561,0.6814882565450886,0.6768181728874262,109.31787990435605
15,val,1.317221105559585,0.65630647891835,0.6535862493619472,0.65630647891835,0.6510899031759911,105.85343555804789
16,train,1.1743506843437128,0.6873503514504786,0.6837520222134785,0.6873503514504786,0.6832990300629638,109.31075303001992
16,val,1.2983359961780077,0.6617699206149482,0.6575885616839418,0.6617699206149482,0.657474971096528,105.84651699265173
17,train,1.175061160047657,0.6903703853203603,0.6852475319873362,0.6903703853203603,0.686686006308692,109.30635371865164
17,val,1.2829820771807248,0.6644237148543845,0.6589522867519593,0.6644237148543845,0.6605745072908222,105.84282697669451
18,train,1.1687593958708016,0.6919969102448136,0.6854921676612002,0.6919969102448136,0.6874666926425856,109.30716931110551
18,val,1.2916519769381003,0.6653717027750452,0.658278271747212,0.6653717027750452,0.6605566642981249,105.84422687310051
19,train,1.1651003245570233,0.6920152579596974,0.685599901096227,0.6920152579596974,0.6876432787176865,109.3070421771353
19,val,1.2786752821243916,0.6655332753769074,0.6585840588020156,0.6655332753769074,0.6609277827835576,105.84402915731052
+,test,1.308637210696014,0.6603247420442541,0.6533182681402879,0.6603247420442541,0.6555371291424097,103.21321558761782
