epoch,type,loss,accuracy,precision,recall,f1,wer
0,train,2.5440792837963806,0.4544867697489905,0.47135588604554374,0.4544867697489905,0.44217193444310415,0.44806718786639615
0,val,2.560612808490537,0.45627244858273663,0.4716856475986692,0.45627244858273663,0.4445705995919193,0.4417945444722769
1,train,1.8215632442694798,0.5579925036307821,0.5576594211310328,0.5579925036307821,0.5439102867889957,109.39956158291379
1,val,1.8144706765708236,0.5591012559767564,0.5582453393819383,0.5591012559767564,0.5447028661987616,105.85714334620565
2,train,1.5570791772032921,0.5999407189673215,0.610714714903836,0.5999407189673215,0.594279620421549,109.4146592964124
2,val,1.559109551544042,0.6017278259477019,0.6120751830477272,0.6017278259477019,0.595655493269924,105.87413513426478
3,train,1.4613406259271116,0.618605004246783,0.6416590462197306,0.618605004246783,0.6097068188574952,109.32033665314589
3,val,1.4746266214810695,0.619633787833726,0.6414257126946916,0.619633787833726,0.6092869261411722,105.77777171137676
4,train,1.3620722637608464,0.6511492403621216,0.671656499994625,0.6511492403621216,0.6476833052287516,109.41842990393455
4,val,1.3590672541524946,0.650795852302624,0.670856090400888,0.650795852302624,0.6475040328518632,105.87911823710202
5,train,1.2230073408704663,0.6855702864331951,0.6963221792983643,0.6855702864331951,0.6831726220140706,109.38818522508177
5,val,1.2241785216730894,0.6837094781633913,0.6935953389191118,0.6837094781633913,0.6808139739684848,105.84878848161881
6,train,1.1402524038236577,0.7105784756223059,0.7136759385808744,0.7105784756223059,0.705823720260151,109.35785974517442
6,val,1.1463798731565475,0.7076079247786599,0.7102194236214071,0.7076079247786599,0.7021853392197112,105.82072728687866
7,train,1.0620705094128404,0.7283200277127957,0.7298201144144819,0.7283200277127957,0.7236294854338179,109.34816791172983
7,val,1.0983134936733343,0.7253108485278306,0.7261766975589762,0.7253108485278306,0.7203082831465795,105.80911531717065
8,train,0.9828703490708582,0.7462721071870643,0.7457734314816906,0.7462721071870643,0.7425183065878735,109.34196370425379
8,val,1.005848489778558,0.7424790098602182,0.7421992549955221,0.7424790098602182,0.7387271635406746,105.80520317144024
9,train,0.9323020555910028,0.7553458011925779,0.754398934500055,0.7553458011925779,0.7520452313079424,109.32825221874857
9,val,0.9697085560597095,0.7502702409004598,0.7489112201573986,0.7502702409004598,0.7466377665808692,105.79193149735237
10,train,0.8835888471067682,0.7686516029069447,0.7679510981204742,0.7686516029069447,0.7659651870021179,109.32256975506515
10,val,0.9136675236765871,0.7617990894740454,0.7609585744640217,0.7617990894740454,0.7589752000045794,105.78807917961588
11,train,0.8402019474849941,0.7777586334345025,0.7771533363266281,0.7777586334345025,0.7749635841034191,109.32202145158709
11,val,0.8852007042655011,0.7683692320010981,0.7683103454889102,0.7683692320010981,0.7655191217459856,105.78972285873643
12,train,0.8023501072225457,0.7874943472853925,0.7842279367497146,0.7874943472853925,0.7842635672116881,109.1841998672946
12,val,0.8491918194232527,0.7772528654114524,0.7736437533087754,0.7772528654114524,0.7737873115727036,105.57527222272216
13,train,0.7655191163644723,0.7961998901344186,0.7944094183295147,0.7961998901344186,0.7937144391688282,64.44713362201544
13,val,0.8284483840785075,0.7836943217954291,0.782339263517144,0.7836943217954291,0.7810297983248409,61.184193174737636
14,train,0.7395356495502609,0.8030003594546725,0.7994449938067189,0.8030003594546725,0.7995848962164344,25.221905602055497
14,val,0.8073216236590111,0.7885843952323214,0.7849074989804692,0.7885843952323214,0.7849591469850257,24.441529234948874
15,train,0.7127142723464797,0.810218260007479,0.807341155106321,0.810218260007479,0.8077604758373952,11.572232494369418
15,val,0.7901294239863907,0.7944067282834985,0.7912355973312161,0.7944067282834985,0.7918310987594132,11.286075844868224
16,train,0.6912773750640745,0.8154430351308966,0.8118928980142244,0.8154430351308966,0.8127584799430368,7.19050966862131
16,val,0.7699471962513383,0.7980156596737663,0.7939886024750351,0.7980156596737663,0.795110383557014,7.127010963928325
17,train,0.680017347776029,0.8187602002510385,0.8151330231391434,0.8187602002510385,0.8161467404728858,4.920636888485467
17,val,0.7616737100113299,0.8002018942600261,0.7961673946064778,0.8002018942600261,0.7974284574947008,4.941928611644986
18,train,0.6748956541460533,0.8202136001414628,0.8164219727601544,0.8202136001414628,0.817576098870613,4.479512773344343
18,val,0.7701310253097224,0.8014530095399327,0.7973087506128725,0.8014530095399327,0.7986929694905228,4.532157214535533
19,train,0.6696734845753565,0.820500040583592,0.8165973709861496,0.820500040583592,0.8178538484995594,4.445101931953623
19,val,0.7588940284301325,0.8016131522957608,0.7973768121440151,0.8016131522957608,0.7988401248056513,4.50428999359662
+,test,0.7807635308540973,0.7974573450456578,0.7933688027280912,0.7974573450456578,0.7947376314712137,4.668537667381712
