epoch,type,loss,accuracy,precision,recall,f1,wer
0,train,3.0559991783153357,0.3909784352948935,0.41731035283946155,0.3909784352948935,0.37742230053516584,0.42713150023707674
0,val,3.0799662240387238,0.3949792386355837,0.4235107058222979,0.3949792386355837,0.38185890257690425,0.42095371018748223
1,train,2.06855211542193,0.5210978055873162,0.5216545337601023,0.5210978055873162,0.5018893445650949,44.905254668651686
1,val,2.069393889498465,0.5217551074100341,0.5215900071024776,0.5217551074100341,0.503193708562815,45.2253284114126
2,train,1.7276544086595098,0.571210683552339,0.5852827506558385,0.571210683552339,0.5643796689289512,109.19742304242
2,val,1.7375931933368605,0.5711748758893642,0.5845956896172347,0.5711748758893642,0.5640516186135265,105.86252244746302
3,train,1.5868528971226463,0.5960019790155693,0.6099080322636646,0.5960019790155693,0.5899474105180537,109.21310597646817
3,val,1.6101786317591815,0.5962915513257533,0.6079778815475516,0.5962915513257533,0.5900430602777714,105.87917583337828
4,train,1.4902437325130855,0.6151371805291608,0.6332691095472635,0.6151371805291608,0.605928547521104,109.20945826701204
4,val,1.5039823268799437,0.6132752625197319,0.630324312320104,0.6132752625197319,0.6034864818151242,105.87599988070639
5,train,1.748278263080005,0.4855059393051704,0.6908975972896921,0.4855059393051704,0.5106744712844474,109.3894724313869
5,val,1.7558448840047896,0.4802352382695431,0.6866597194686156,0.4802352382695431,0.5060233300572308,106.06060902003703
6,train,2.218101603772279,0.39513280212283447,0.6413731540535237,0.39513280212283447,0.42227637416886005,9.313233317595508
6,val,2.227364511526737,0.39102857404314706,0.6285022212987317,0.39102857404314706,0.41649500619664326,10.068143870522583
7,train,1.3437389930516128,0.6498566779579763,0.6621104098939831,0.6498566779579763,0.646508800078233,0.690459114870688
7,val,1.3683428317308426,0.6474929079636704,0.658267357563547,0.6474929079636704,0.6439261967998702,0.6913333855369375
8,train,1.2429589201505151,0.6802507676514669,0.6874501089052422,0.6802507676514669,0.6743759314328454,109.17675554535107
8,val,1.2641405828834809,0.6763043055523781,0.6821927031234091,0.6763043055523781,0.6699234112366078,105.84475915374814
9,train,1.153602242453782,0.7021864628951143,0.7047097462290189,0.7021864628951143,0.6958968169209132,109.05664778115631
9,val,1.1913865114917461,0.6966181281599597,0.6978506284039151,0.6966181281599597,0.6897570227294767,105.64737524380821
10,train,1.0904194898623274,0.7178869943565535,0.7228364945614965,0.7178869943565535,0.7145207493108289,109.12590320183679
10,val,1.1306169263480865,0.7102731577863696,0.7160393563529989,0.7102731577863696,0.706519201921041,105.79703842394672
11,train,1.0292693334286502,0.7341331704028164,0.7359132891701609,0.7341331704028164,0.7315002543010383,109.08261847743344
11,val,1.079364585277346,0.7259843060099288,0.7291562655294437,0.7259843060099288,0.7228198953671491,105.75583561187928
12,train,1.011248528989378,0.7403409315044402,0.743754371853116,0.7403409315044402,0.7389836550402756,84.95527917773921
12,val,1.0557008350325614,0.7303753631808927,0.7332816555594138,0.7303753631808927,0.7286263086783522,81.71827465396217
13,train,0.9581855762465812,0.7527206194330777,0.7519948006398434,0.7527206194330777,0.7500647561956307,43.32869751167938
13,val,1.0178162475529404,0.7414738280981904,0.740914420395703,0.7414738280981904,0.7384499048244106,41.84252974348365
14,train,0.9267461987494398,0.7595776132747016,0.7566733398757101,0.7595776132747016,0.7560429612267305,40.84311787829086
14,val,0.9925188663386807,0.7474305666765803,0.7432098298755915,0.7474305666765803,0.7433374351952099,39.44820981386267
15,train,0.9014242396606923,0.7663819096536633,0.7634062238724084,0.7663819096536633,0.7633716068223649,27.131203193219743
15,val,0.9721009519296823,0.7524350277962069,0.7484544470500419,0.7524350277962069,0.7491036341459424,26.347550606281317
16,train,0.8804328558140231,0.7709509302306673,0.7668086561378785,0.7709509302306673,0.7677830279144618,20.395007999825733
16,val,0.9499694552157343,0.7567159868225389,0.7521007649913797,0.7567159868225389,0.753157429317229,19.842705649993874
17,train,0.8719978309471549,0.7736842723368735,0.7696200736271015,0.7736842723368735,0.7705768589877092,16.89690466064036
17,val,0.9395495357433545,0.7587120518862529,0.7539862587339862,0.7587120518862529,0.7552052627938425,16.45764130598379
18,train,0.8624942893788586,0.774839400718432,0.7704635808421013,0.774839400718432,0.7716532670447819,15.122663772515526
18,val,0.9478848977494485,0.7592368053807966,0.7539371621904862,0.7592368053807966,0.7556447633575929,14.749540355007143
19,train,0.8677862226706955,0.7751345065093411,0.7707979045498976,0.7751345065093411,0.7720514368863614,14.34275306541838
19,val,0.9354474978502264,0.7596271533481275,0.75459578368605,0.7596271533481275,0.7561464631256235,14.00222493325614
+,test,0.9654461036330646,0.7531772333251328,0.748991040847759,0.7531772333251328,0.749887894094257,13.94792956436399
