epoch,type,loss,accuracy,precision,recall,f1,wer
0,train,2.7278536511082305,0.4193440442767059,0.4433538554794289,0.4193440442767059,0.4001048125435506,0.4608768694130118
0,val,2.748020159522283,0.4237763377639496,0.4462783634431104,0.4237763377639496,0.4042533022401863,0.45376594691626854
1,train,1.9296714989626051,0.5428070828792257,0.5384992521517025,0.5428070828792257,0.5216816539515091,109.37817470177389
1,val,1.925541524112839,0.5403045000114388,0.5356237116397745,0.5403045000114388,0.5196092969642838,105.85671279145366
2,train,1.6209842458211252,0.5912018102008647,0.599586042438109,0.5912018102008647,0.5821571608010533,109.39344991361526
2,val,1.6277273704403454,0.5915802086431333,0.6034024004988187,0.5915802086431333,0.5814840803785639,105.87165990362017
3,train,1.5438166228299368,0.6004012361530653,0.6234478989942761,0.6004012361530653,0.5920128223236012,109.4156649208309
3,val,1.5604880220189536,0.601584841344284,0.6248508969588201,0.601584841344284,0.5931271774772795,105.89503432363983
4,train,1.4123267003310294,0.6330345367627478,0.6470144125127787,0.6330345367627478,0.6279604622662825,109.3913269187357
4,val,1.4199891572760552,0.6323208116949967,0.6467499063776401,0.6323208116949967,0.6267401535719581,105.87094161060367
5,train,1.277050416211175,0.6697598397770418,0.6825759407439358,0.6697598397770418,0.6669441747792884,109.3570965120868
5,val,1.2870926012083428,0.6672490906179223,0.6818555512409677,0.6672490906179223,0.6643786138955817,105.84014382300089
6,train,1.1993813925722163,0.6922027285596926,0.6986856482657013,0.6922027285596926,0.6881178348466467,109.36535774625177
6,val,1.210956237979771,0.6882478094758756,0.6952507104414533,0.6882478094758756,0.6839186697001284,105.84756935179169
7,train,1.1043527858042121,0.7172692411333349,0.7190852156647104,0.7172692411333349,0.7149800148487755,109.3048211861023
7,val,1.1415981589672493,0.7126066665141497,0.7144455801517491,0.7126066665141497,0.7102324546963444,105.80511937900809
8,train,1.0472185032368666,0.7308276474198959,0.733528570533412,0.7308276474198959,0.7264258599199691,109.30216439821055
8,val,1.085193114259194,0.7249977122463453,0.7268196425792789,0.7249977122463453,0.719927276531068,105.679416317651
9,train,1.0064832881921535,0.7403637370665597,0.7440673808227094,0.7403637370665597,0.7370082465121459,109.2648938564367
9,val,1.0501843491934009,0.7331478346411658,0.7362826262144524,0.7331478346411658,0.7294413672882962,105.60755163138485
10,train,0.9461858873762112,0.754381662145765,0.7564025039246781,0.754381662145765,0.7536137204210941,109.31029400055122
10,val,0.9830625063365268,0.7470816842442406,0.7490278017713983,0.7470816842442406,0.7461215504593391,105.79574907199591
11,train,0.8990630265880649,0.7648566995962072,0.7640609121603714,0.7648566995962072,0.7617547183584437,109.16849181544845
11,val,0.9470857514702168,0.7543610304042461,0.7541609712181585,0.7543610304042461,0.7511070792071366,105.7253439344152
12,train,0.8532434516285429,0.7754527821249678,0.7723030002854745,0.7754527821249678,0.7723975810204708,108.99024660921734
12,val,0.9069055907965935,0.763879515453776,0.7608610261222886,0.763879515453776,0.7605004890032193,105.55814089884713
13,train,0.8280976942284851,0.7821724808652619,0.7811401970649943,0.7821724808652619,0.7795774859320784,106.65249301325139
13,val,0.8914033875791068,0.76955028482533,0.7683355277314761,0.76955028482533,0.7667026441716681,103.42360371185302
14,train,0.7954913606142249,0.7896340614967824,0.7867291776081293,0.7896340614967824,0.7866612529800844,62.45498180260801
14,val,0.8687415449428804,0.7755899544737023,0.7722146413936316,0.7755899544737023,0.7723541827513992,60.52743691641713
15,train,0.7743140380652463,0.7952982924046362,0.7924834869259796,0.7952982924046362,0.792356304872453,33.279390910958455
15,val,0.8549732403810492,0.7791788680194917,0.7756151089326405,0.7791788680194917,0.7759333478735424,32.11919758430277
16,train,0.7560688064318813,0.799711347082395,0.7963376801519854,0.799711347082395,0.7969327524687018,21.605320971387297
16,val,0.8376510154801545,0.7819670677861408,0.7781883486809631,0.7819670677861408,0.7789996665819194,21.059922251304073
17,train,0.7420314068423463,0.8028191511866604,0.7994784901074626,0.8028191511866604,0.800136310024763,18.618748365131882
17,val,0.8278839351590147,0.7847824346274394,0.7808443187941234,0.7847824346274394,0.7819138550644793,18.368434004005945
18,train,0.7410750688803378,0.8042658095619277,0.8003389411391199,0.8042658095619277,0.8014078562664256,16.071011429864807
18,val,0.8371432127872693,0.7855588410239985,0.7809961037650174,0.7855588410239985,0.7824385457161588,16.097092279527494
19,train,0.7371010298538265,0.8046375423912309,0.8007093003403181,0.8046375423912309,0.8018319642234099,15.472113656614187
19,val,0.823705128019618,0.7858891354578939,0.781383008569894,0.7858891354578939,0.7828361752917378,15.499337920078954
+,test,0.8500645897283996,0.7800885660120693,0.7758659751659084,0.7800885660120693,0.7770975834511155,14.940126507577629
